airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/KSe5lL3zUS",,Tue Nov 21 03:03:07 +0000 2017,932806550594387971,,
neutral,FALSE,0,0,La aerolínea que más pasajeros transporta en Europa y la más segura se llama Ryanair. Es una exitosísima low-cost.… https://t.co/4ktTENZhy7,,Sun Dec 17 22:02:42 +0000 2017,942515421437157376,,Buenos Aires
neutral,FALSE,0,0,"La nueva política de equipajes de Ryanair 
entrará en vigor el próximo 15 de enero
https://t.co/79r9qOIgPw",,Fri Dec 15 18:21:35 +0000 2017,941734999270789120,,Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/nssQK72MYi",,Fri Nov 24 18:17:02 +0000 2017,934123709245394945,,Buenos Aires
neutral,FALSE,0,0,👉  Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid https://t.co/dF2qPHkuPD   👈 https://t.co/Na6n0V9b52,,Fri Nov 17 20:07:49 +0000 2017,931614875096317954,,
neutral,FALSE,0,0,#Lufthansa recupera su liderazgo europeo en tráfico que le quitó #Ryanair vía @hosteltur https://t.co/17d4e7Jlx4,,Mon Nov 27 11:04:56 +0000 2017,935102133128630272,,Madrid
negative,FALSE,0,0,No me jodassss xdddd https://t.co/5LeEx8WnZt,,Thu Oct 26 18:26:12 +0000 2017,923616768706400256,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"¿Estás planeando unas vacaciones? Atento a los descuentos que ofrece Ryanair por el Black Friday, vuelos desde 5 euros ...",,Tue Nov 21 15:12:13 +0000 2017,932990037720956929,,Madrid
neutral,TRUE,0,0,@AirNostrumLAM origen del vuelo Turín en avión de Iberia Airnostrum para su conocimiento https://t.co/EdHRCOlSJu,,Tue Dec 26 09:11:01 +0000 2017,945582712206905345,,
negative,FALSE,0,0,Súper magníficos los señores de @Iberia cancelando y juntando vuelos MAD-BIO como les da la gana. Se quitan las gan… https://t.co/WgmWHIT3fo,,Thu Nov 30 18:57:07 +0000 2017,936308123270336512,,Madrid
neutral,TRUE,0,0,@LATAMAirlines si tengo acreditados mis avios en Iberia pero volados en enero y febrero 2017 no los puedo traspasar a kms lanpass?,,Thu Nov 30 14:00:31 +0000 2017,9.36233E+17,,Santiago
negative,FALSE,0,0,#Irlanda | Pilotos de aerolínea #Ryanair iniciaron huelga por mejores remuneraciones salariales… https://t.co/UCaFEJU4Br,,Wed Dec 13 00:59:24 +0000 2017,940747951596560384,,
neutral,FALSE,0,0,En InfoJobs he encontrado esta oferta de Azafata/o - Auxiliar de Vuelo Ryanair. en Granada: https://t.co/M0fLLiBNO9 #empleo,,Wed Jan 03 10:45:38 +0000 2018,948505628183588865,,
negative,FALSE,0,0,Seguimos esperando a que los amigos de @Ryanair nos digan qué pasa con nuestro vuelo que llevamos una hora ya senta… https://t.co/PymSy49ZJb,,Mon Dec 04 07:16:02 +0000 2017,937581243893473281,,
negative,FALSE,0,0,"Impresionante la mierda que puede ser a veces viajar con #iberia. Cojo el avión con tiempo y reserva de asiento, ll… https://t.co/8cSM8xuBcP",,Tue Dec 12 18:25:54 +0000 2017,940648925266137090,,Amsterdam
neutral,FALSE,0,0,"La aportación de Cepeda :_ para que Aitana le pregunte si fue en ryanair
#OTDirecto31D",,Sun Dec 31 16:47:08 +0000 2017,947509439363518464,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@Iberia no puedo hacer el check in para mi vuelo de mañana, quiero añadir 1 maleta, espero que en mostrador me la c… https://t.co/7ORl3AepEL",,Fri Dec 22 18:26:06 +0000 2017,944272852324372481,,
neutral,FALSE,0,0,Otro ejemplo de aplicación del Big Data en el mundo de la aviación con Ryanair: https://t.co/43D5Ss5YaV,,Mon Nov 20 11:55:04 +0000 2017,932578035349336064,,
negative,FALSE,0,0,tengo en mis manos un audio de Super Pako exponiendo durante 5 minutos el análisis ACR del accidento aéreo de Spanair,,Tue Dec 05 18:47:43 +0000 2017,938117700836102144,,Pacific Time (US & Canada)
neutral,TRUE,0,0,@the_blume @santorendon @Avianca @Ryanair @vueling aunque su respuesta puede ser correcta ni @vueling o @Ryanair op… https://t.co/esBUTXfTgU,,Fri Dec 01 07:11:09 +0000 2017,936492850342170624,,
neutral,TRUE,0,0,@Iberia la promoción de meses sin intereses es solo con tarjeta de crédito santander?,,Tue Nov 21 01:15:10 +0000 2017,932779386469789696,,Mexico City
positive,TRUE,0,0,"@mgd_1970 Wow que bonito , yo solo he volado unas 3 o 4 veces en un 747 de @Iberia y siempre fue a tu tierra :)",,Mon Jan 01 21:15:34 +0000 2018,947939379317788672,"Mojácar, España",Madrid
positive,FALSE,0,0,.@lanuevaespana alcanza la meca del rigor y la objetividad en su particular cruzada contra @Iberia cc… https://t.co/EhrXz8w0lw,,Tue Dec 19 21:49:34 +0000 2017,943236892581154816,,Madrid
negative,TRUE,0,0,"@Iberia Hisjos de putas la Bici del colombiano, nunca se la van a devolver?",,Sat Dec 23 14:59:05 +0000 2017,944583145252417538,,Central Time (US & Canada)
negative,TRUE,0,0,"@Iberia desde las 9.00 am intentando hacer el check-in online y sin poder. Una vergüenza, para los que volamos pron… https://t.co/XPqxB0WCZ8",,Fri Dec 29 16:50:07 +0000 2017,946785410746933248,,
negative,FALSE,0,0,Ryanair tira la toalla: reconoce a los sindicatos de pilotos para evitar un caos en Navidad | Noticias de Aerolínea… https://t.co/jlGD4hxhZo,,Fri Dec 15 15:41:45 +0000 2017,941694777514512384,,Madrid
negative,FALSE,0,0,"Además de llevar más de 24 horas “tirados” en Cancún, la organización del embarque a CDMX deja mucho que desear. Po… https://t.co/rxAOBouJLE",,Tue Nov 21 14:11:03 +0000 2017,932974642649804801,,Amsterdam
neutral,FALSE,0,0,Hace 90 años Iberia unió Madrid y Barcelona por 163 pesetas. ¿Cuánto costaría hoy ese billete? -… https://t.co/w7XD5qBJiE,,Thu Dec 14 17:57:18 +0000 2017,941366502028120064,,Vienna
neutral,FALSE,0,0,"Vivan los ""diferentes"" olé!!!!! https://t.co/QlCnVNjUrL",,Fri Dec 29 11:35:29 +0000 2017,946706234031427584,,Athens
positive,FALSE,0,0,En @elconfidencial: Las 'low cost' (como EasyJet) bajan aún más los precios para salvar el 'efecto Cataluña' https://t.co/9F3EBicfGT,,Wed Dec 13 08:03:30 +0000 2017,940854679516393472,,Europe/Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/ATktYPx67j",,Sun Nov 26 23:44:39 +0000 2017,934930933509222402,,Bogota
negative,TRUE,0,0,@Iberia Si la visualizo pero el sistema me manda un formato de passbook de android no de ios por lo que no puedo ag… https://t.co/Cb9MUH8b0v,,Wed Dec 27 20:06:05 +0000 2017,946109954808795136,,Madrid
negative,TRUE,0,0,@KojisanYT @Iberia Fuerza bro ! No me gusta mucho Iberia tampoco. Mi vuelo De Santiago a Madrid no fue de las mejores experiencias,,Mon Dec 18 22:46:39 +0000 2017,942888869128794114,,Eastern Time (US & Canada)
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentia. Hola 79 destinos europeos al mejor precio https://t.co/QTosXvumut",,Tue Nov 21 23:48:37 +0000 2017,933119994421841920,,Buenos Aires
negative,FALSE,0,0,#DeportesUHN En  vuelo de iberia procedente de Madrid (España) llegó la bicicleta del pedalista boyacense… https://t.co/4hhtw1LLfe,,Tue Dec 26 12:41:34 +0000 2017,945635699822342144,,Central Time (US & Canada)
positive,FALSE,0,0,Volar con @Ryanair se vuelve muy divertido y placentero cuando tienen auxiliares de vuelo como Jacob... vuelo F1886 STN-LIS!! 🙂 #Ryanair,,Sun Nov 26 14:47:18 +0000 2017,934795704882606080,"Lisboa, Portugal",Mexico City
negative,TRUE,0,0,@kewika @Iberia 10 días? Estuviste todo el tiempo en París sin maleta? Que fuerte!,,Fri Dec 15 11:09:25 +0000 2017,941626244113846272,,
positive,FALSE,0,0,"Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas en Navidad
https://t.co/MOCFiroeBL… https://t.co/YZijULoa5E",,Fri Dec 15 19:32:54 +0000 2017,941752947959930880,,Pacific Time (US & Canada)
neutral,TRUE,0,0,"@RagheOyashi @Yavestu_ @VideojuegosGAME A mi me la colaron la primera vez los de ryanair (y fue nula por eso), desd… https://t.co/ybpInodp4t",,Thu Nov 09 11:35:41 +0000 2017,928586890244251648,,Madrid
positive,FALSE,0,0,Con esta pedazo de azafata en @Iberia se vuela muchísimo mejor . . . https://t.co/MTRv7T4Cj4,,Fri Dec 01 14:44:25 +0000 2017,936606920340852737,,Hawaii
negative,FALSE,0,0,"Me cago en todo Ryanair, que me tengo que ir. ¿Por qué pollas no se puede sacar justo hasta las 20.20? https://t.co/FC18b3hoIf",,Sat Nov 25 17:23:52 +0000 2017,934472718279430146,,Athens
negative,TRUE,0,0,"@Iberia Cliente,con tarjeta de fidelización,¿y así se zanja el asunto? Mis próximos viajes a Italia y Latinoamérica… https://t.co/MFcd0ec37N",,Sun Nov 05 18:37:39 +0000 2017,927243528048017408,,Amsterdam
negative,TRUE,0,0,@Iberia y encima las máquinas de autoservicio para nueva  tarjeta de embarque no funcionan 😡😡😡😡,,Wed Jan 03 15:25:56 +0000 2018,948576165064790017,,
neutral,FALSE,0,0,El personal de tierra de Ryanair en España convoca huelga el próximo día 30 de diciembre https://t.co/dPOYCHU4P2 https://t.co/niOgeOd2Sv,,Thu Dec 14 08:22:13 +0000 2017,941221776834551808,,Madrid
negative,TRUE,0,0,"Llego a Santo Domingo y espero mas de una hora por mis maletas, 2, y resulta que como @Iberia ha tenido esa escala… https://t.co/kJlkQYl2l1",,Thu Jan 04 23:51:27 +0000 2018,949065772978098178,,Madrid
negative,FALSE,0,0,ESCÁNDALO: Aerolíneas deja de volar a Barcelona al tiempo que otorgan esa ruta a low cost de Iberia… https://t.co/kgqqySJSo7,,Thu Nov 30 13:46:30 +0000 2017,936229957973499904,,
neutral,TRUE,0,0,@AvionRevueInt @Iberia Ahhh..no lo sabía,,Fri Dec 15 12:49:50 +0000 2017,941651514900217856,,Madrid
neutral,FALSE,0,0,Página Oficial de Ryanair | Vuelos baratos https://t.co/jeO82MhooV,,Thu Nov 23 08:46:13 +0000 2017,933617673983987712,,
neutral,TRUE,0,0,@flytovigo @turisriasbaixas @feprohos @TurismodeVigo @HotelesdeVigo @VigoAeropuerto @AeropuertoVGO #Vigo Conectar… https://t.co/vLewdgIAKR,,Tue Dec 05 10:02:14 +0000 2017,937985457358503936,,
neutral,TRUE,0,0,"@Iberia #HolaColombia, los mejores @Iberia 👌🏻",,Tue Nov 07 21:45:17 +0000 2017,928015523463524352,,Bogota
positive,TRUE,0,0,"@Sr_JOF @Titan123TJ @_LaCompagnie @Iberia San Google me concreta datos. Diciembre 2016 en El Prat 🙂🛫
Recordaba el v… https://t.co/cSPPSbfDmR",,Sat Dec 30 22:23:10 +0000 2017,947231614093971457,,Madrid
neutral,FALSE,0,0,"Estoy a 2 de comprar vuelos en ryanair por sus ofertas a medio europa en menos de 15 euros, pero pues ya no estoy ahi ☹️",,Wed Dec 13 15:17:33 +0000 2017,940963912333316098,,Monterrey
negative,FALSE,0,0,Gracias @Iberia por la atención a través de este canal. Sois caros pero al menos tenéis Twitter un domingo :),,Sun Dec 17 10:01:18 +0000 2017,942333877875601408,,
negative,TRUE,0,0,"@Iberia Si, si tengo inconveniente y es que cuando selecciono las ciudades de salida y de destino y elijo las fecha… https://t.co/9TGQ94YEcW",,Mon Oct 30 19:31:48 +0000 2017,925082831931478017,,
negative,TRUE,0,0,"@Iberia No ha sido posible, no validaba el formulario y daba un error al ser un campo obligatorio. Lo hemos tenido… https://t.co/DHdqCnFPkD",,Mon Nov 20 19:22:58 +0000 2017,932690750806069248,,Madrid
neutral,FALSE,0,0,"Señores de @Iberia, haced que el vuelo IB6833 salga más tarde para que lleguen los de Barcelona IB2101 y tengan tie… https://t.co/2YUeILOsDV",,Tue Dec 05 21:51:21 +0000 2017,938163910124949505,,Madrid
neutral,TRUE,0,0,"@marianorajoy @PPopular - ""Que si tengo tarjeta Iberia Plus? Si siii... y disculpe que embarco en 2 minutos""",,Tue Dec 19 12:12:54 +0000 2017,943091770124054528,,Athens
positive,FALSE,0,0,"Primer viaje del año. Adiós Milán, hola Madrid. Gracias @Iberia https://t.co/uM0s3n4hgX",,Mon Jan 01 14:24:11 +0000 2018,947835852352344064,,
neutral,TRUE,0,0,"@wicho @Iberia Buen viaje, como sea",,Sun Nov 26 14:33:46 +0000 2017,934792301578244096,,Madrid
negative,FALSE,0,0,"Buenas @Ryanair_ES. Tengo una duda: ¿por qué si la huelga de equipajes en @BrusselsAirport es sólo hoy martes 19,ta… https://t.co/d14hrRF48F",,Tue Dec 19 14:28:26 +0000 2017,943125880255270918,"Bruselas, Bélgica",Athens
neutral,FALSE,0,0,Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid: https://t.co/6hoyRPCoGK (https://t.co/twyC38BAA3),,Fri Nov 17 14:12:15 +0000 2017,931525392946663425,,Madrid
negative,TRUE,0,0,"@Beasimo @controladores @informativost5 Cada vez que miro vuelos, prefiero uno más caro que volar con Ryanair! Mi v… https://t.co/cMNQKoTMGQ",,Thu Jan 04 15:56:45 +0000 2018,948946311910510593,,Amsterdam
negative,FALSE,0,0,A mí me atendieron horrible. La señora q estaba en la puerta de embarque llamada Johana me destrató mal. https://t.co/t1eO5Suozs,,Sat Nov 25 09:02:19 +0000 2017,934346500813021184,,Santiago
neutral,FALSE,0,0,Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid https://t.co/I2fyIJvsrH https://t.co/1Nga01inkg,,Fri Nov 17 14:13:06 +0000 2017,931525608131186689,,America/Manaus
positive,TRUE,0,0,@Iberia #HolaColombia me encantaría seguir viajando con @Iberia,,Tue Nov 07 21:08:47 +0000 2017,928006339783163904,,
positive,TRUE,0,0,@Iberia Felices Fiestas a toda la gran familia de @Iberia,,Sat Dec 23 09:29:42 +0000 2017,944500250982658048,,Madrid
positive,TRUE,0,0,@Iberia Por más vueltas al 🌎! #HolaArgentina,,Sat Nov 04 01:24:37 +0000 2017,926621169108881409,,Brasilia
negative,TRUE,0,0,"@tremendoviaje @Iberia Sí, por supuesto, puedes hacerlo desde nuestra web o cualquier punto de venta. Un saludo y felices fiestas",,Fri Dec 22 11:54:09 +0000 2017,944174214038384640,,London
negative,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/T4qajiw2Ay,,Thu Dec 14 12:28:59 +0000 2017,941283879712907265,,Greenland
negative,FALSE,0,0,Nunca había visto tanta desorganización y desidia ante la cancelación de un vuelo como con Iberia. Ni una persona p… https://t.co/YLfcmHfq29,,Tue Dec 12 11:53:31 +0000 2017,940550177999458310,"Amsterdam, Holanda",Madrid
positive,FALSE,0,0,#ElAccidente1 con Iberia esto no pasa!!!,,Tue Nov 28 22:35:18 +0000 2017,935638255701241856,,London
positive,FALSE,0,0,Iberia inaugura un nuevo espacio 'premium' en la T4S de Madrid-Barajas para 500 clientes https://t.co/aE7ImKF8BL https://t.co/Lzj54oaBoc,,Thu Nov 23 13:47:02 +0000 2017,933693377102696448,,Central Time (US & Canada)
neutral,FALSE,0,0,"Las empresas Iberia y Nissan, premiadas por CEJE Y CEOE https://t.co/jF6NiZnpot",,Wed Oct 25 10:31:43 +0000 2017,923134973149941760,,Madrid
negative,TRUE,0,0,"@BinterCanarias Binter, por qué no dan el teléfono equivalente para el 902? #Stop902 Por qué obligan a llamar y no… https://t.co/2OYNdrD70V",,Thu Oct 26 07:00:56 +0000 2017,923444318198812672,,London
positive,TRUE,0,0,@Ryanair Madrid #TravelThursday,,Thu Nov 23 15:25:47 +0000 2017,933718227670138883,,Athens
negative,FALSE,0,0,Las carteras del cole de los niños no pasarían ni como equipaje de mano en Ryanair. Hoy me he tropezado con una y c… https://t.co/yIg8RpfbIa,,Mon Nov 06 08:42:22 +0000 2017,927456110713372672,,Greenland
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/UpZRapyKwy",,Sat Nov 25 00:29:09 +0000 2017,934217357203034112,,
positive,TRUE,0,0,"@vueling Por eso, la comodidad de @Ryanair hace que les prefiera a ellos. Nada de esperas, nada de papel y todo con el móvil ;)",,Mon Oct 30 11:52:56 +0000 2017,924967353405902849,,Madrid
negative,FALSE,0,0,"¿Os funciona seleccionar vuelos ahora mismo en @ryanair (web)? cc @rudelafuente (te molesto con esto de nuevo, sorr… https://t.co/kIB2WpLnp1",,Tue Dec 12 18:40:11 +0000 2017,940652520120180738,,Madrid
neutral,FALSE,0,0,COSAS QUE NO ME PASAN https://t.co/sMrQkl1pSK,,Mon Oct 30 17:06:09 +0000 2017,925046175102849024,,
positive,FALSE,0,0,Solucionado el problema de facturación (vía web) con @Iberia gracias a la persona que me ha atendido en el mostrado… https://t.co/BNlWzE9au9,,Mon Dec 25 18:01:00 +0000 2017,945353700180185088,"San Cristóbal de la Laguna, España",Madrid
neutral,FALSE,0,0,No me he olvidado de ustedes @VivaAerobus solo estoy teniendo una aventura 👉 @Ryanair 😍 https://t.co/VwIy4yIRln,,Wed Nov 22 10:28:35 +0000 2017,933281045683765248,,Central Time (US & Canada)
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/Igj9hEBbR7",,Tue Nov 28 08:04:15 +0000 2017,935419049193897984,,
negative,FALSE,0,0,Noticias de viajes y turismo Hosteltur Los tripulantes de cabina de Ryanair denuncian por fraude a la low cost https://t.co/d9THooQRIk,,Tue Nov 14 18:16:38 +0000 2017,930499733461880832,,Bern
negative,TRUE,0,0,@Marcos67610735 @matthewbennett Deben ser antisistema. Les debe pagar Ryanair y la Gene les completa el sueldo,,Mon Nov 06 18:24:11 +0000 2017,927602530628055041,,
negative,FALSE,0,0,#MaletasPerdidas con @Iberia. Hace tres dias volé con @Iberia y mis maletas se quedaron en #Medellin. Me prometiero… https://t.co/PtTMFbTSZu,,Tue Dec 12 18:42:42 +0000 2017,940653152365371393,,Eastern Time (US & Canada)
neutral,TRUE,0,0,"@TheNorseWind Yo es que también tengo mono de ver a Manson desde hace años, jajaja.
Mirate vuelos Valladolid-Barcel… https://t.co/VuFzM03pEu",,Sun Dec 17 10:36:59 +0000 2017,942342856282386433,,Amsterdam
neutral,TRUE,0,0,@Iberia a que mail os puedo escribir para realizar una consulta sobre un vuelo? ¡Gracias!,,Mon Dec 18 15:53:36 +0000 2017,942784924418965505,,Madrid
negative,TRUE,0,0,@Iberia  haciendo overbooking en el puente y obligando a la gente a perder un día de sus vacaciones. Será todo lo l… https://t.co/ecjTxk2oCk,,Tue Dec 05 19:09:43 +0000 2017,938123236482699269,,Madrid
neutral,FALSE,0,0,"El primer vuelo de Iberia unió Barcelona y Madrid hace 90 años, ¿cuántos euros costaría hoy? - Hoy se cumple el 90… https://t.co/KBZXLJw9uS",,Thu Dec 14 17:31:07 +0000 2017,941359914387148800,,Madrid
negative,TRUE,0,0,@Iberia El vuelo era el IB3718 y aquí ven el estado de la maleta https://t.co/j5OKuYqa4X,,Tue Nov 14 21:26:08 +0000 2017,930547420815089664,,
negative,TRUE,0,0,@Iberia Ayer tuve problemas con ustedes demoras de más de 3 horas necesito saber donde hago el descargo para mi indemnizacion gracias,,Fri Dec 29 18:04:25 +0000 2017,946804109063188480,,
negative,TRUE,0,0,"@enmachuk @Iberia Denunciales ya, ni esperes a saber si subes o no.",,Mon Nov 06 16:42:13 +0000 2017,927576869628792832,,Madrid
negative,FALSE,0,0,Los pilotos españoles de Ryanair exigen una negociación sindical a la aerolínea https://t.co/PSa8Ak0ej4 https://t.co/uudoKz6esv,,Fri Nov 24 20:50:33 +0000 2017,934162345475022848,,Central Time (US & Canada)
negative,TRUE,0,0,@laprovincia_es Y hasta cuándo ésto es permitido y no sancionado?????? @Ryanair @Ryanair_ES  @vueling @vueling_victims  @vuelin,,Tue Dec 19 13:07:55 +0000 2017,943105616138076160,,
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/oDNxbN8GKZ,,Wed Dec 06 00:56:01 +0000 2017,938210383571161088,,
